1;supply_node;4604.00;9.50;1160.00;-1.57;0
1;supply_node;4617.00;9.50;1181.00;-1.57;0
1;supply_node;4602.00;9.50;1157.00;-1.57;0
1;arms_factory;4556.00;10.10;1213.00;-1.57;0
1;arms_factory;4607.00;9.70;1190.00;-1.57;0
1;arms_factory;4589.00;9.70;1173.00;-1.57;0
1;arms_factory;4560.00;10.90;1233.00;-1.57;0
1;arms_factory;4582.00;9.60;1146.00;-1.57;0
1;arms_factory;4567.00;9.80;1181.00;-1.57;0
1;industrial_complex;4551.00;9.80;1178.00;-1.57;0
1;industrial_complex;4550.00;9.80;1176.00;-1.57;0
1;industrial_complex;4568.00;10.50;1228.00;-1.57;0
1;industrial_complex;4597.00;9.60;1177.00;-1.57;0
1;industrial_complex;4610.00;9.70;1189.00;-1.57;0
1;industrial_complex;4543.00;9.90;1180.00;-1.57;0
1;air_base;4588.00;9.70;1174.00;-1.57;0
1;bunker;4599.00;9.60;1172.00;-1.57;0
1;bunker;4562.00;10.90;1231.00;-1.57;0
1;bunker;4583.00;9.60;1145.00;-1.57;0
1;bunker;4557.00;9.80;1186.00;-1.57;0
1;bunker;4570.00;9.80;1176.00;-1.57;0
1;bunker;4566.00;9.90;1200.00;-1.57;0
1;bunker;4587.00;9.80;1187.00;-1.57;0
1;bunker;4571.00;10.00;1204.00;-1.57;0
1;coastal_bunker;4599.00;9.50;1154.00;-1.57;0
1;coastal_bunker;4608.00;9.50;1169.00;-1.57;0
1;coastal_bunker;4611.00;9.50;1171.00;-1.57;0
1;dockyard;4621.00;9.50;1184.00;-1.57;0
1;naval_base;4595.00;9.50;1141.00;-1.57;13758
1;naval_base;4605.00;9.50;1161.00;-1.57;13758
1;naval_base;4622.00;9.50;1185.00;-1.57;13793
1;anti_air_building;4563.00;9.80;1169.00;-1.57;0
1;anti_air_building;4558.00;9.80;1195.00;-1.57;0
1;anti_air_building;4566.00;9.80;1183.00;-1.57;0
1;synthetic_refinery;4580.00;9.80;1176.00;-1.57;0
1;nuclear_reactor;4590.00;9.70;1185.00;-1.57;0
1;rocket_site;4559.00;10.10;1216.00;-1.57;0
1;radar_station;4557.00;9.80;1178.00;-1.57;0
1;fuel_silo;4577.00;9.70;1169.00;-1.57;0
2;supply_node;2924.00;10.20;925.00;-1.57;0
2;supply_node;2923.00;9.90;896.00;-1.57;0
2;supply_node;2902.00;10.00;893.00;-1.57;0
2;supply_node;2903.00;9.90;883.00;-1.57;0
2;supply_node;2875.00;10.00;868.00;-1.57;0
2;supply_node;2871.00;10.20;881.00;-1.57;0
2;supply_node;2922.00;9.70;852.00;-1.57;0
2;supply_node;2899.00;10.10;907.00;-1.57;0
2;supply_node;2912.00;9.80;862.00;-1.57;0
2;supply_node;2894.00;10.10;904.00;-1.57;0
2;arms_factory;2918.00;10.00;908.00;-1.57;0
2;arms_factory;2914.00;9.80;868.00;-1.57;0
2;arms_factory;2890.00;10.00;872.00;-1.57;0
